죄종별(1),죄종별(2),죄종별(3),요일별,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년
특별법범,수질환경보전법,소계,금요일,88,125,117,101,706,92,469,459,270,253,117,256,126,112,7,1,
특별법범,수질환경보전법,소계,토요일,54,68,74,66,63,68,325,178,168,211,85,216,56,64,2,,
특별법범,수질환경보전법,소계,미상,210,28,18,31,26,36,191,195,123,187,,,,,,,
특별법범,수표법,소계,계,35,,2,,,1,,,1,0,1,,1,,,,
특별법범,수표법,소계,월요일,1,,,,,,,,,,,,,,,,
특별법범,수표법,소계,수요일,1,,,,,1,,,1,,,,,,,,
특별법범,수표법,소계,목요일,,,1,,,,,,,,,,,,,,
특별법범,수표법,소계,금요일,13,,1,,,,,,,,,,,,,,
특별법범,수표법,소계,토요일,3,,,,,,,,,,1,,1,,,,
특별법범,수표법,소계,미상,17,,,,,,,,,,,,,,,,
특별법범,숙박업법,소계,계,,,,,,1,,,,0,,,,,,,
특별법범,숙박업법,소계,토요일,,,,,,1,,,,,,,,,,,
특별법범,식품위생법,소계,계,54583,46239,50262,47953,60112,40652,28431,28290,22004,18910,19435,12354,12853,9632,9286,10318,7662
특별법범,식품위생법,소계,일요일,3869,3462,3477,2705,4628,2280,1559,1480,1153,856,1548,1044,1878,828,796,818,622
특별법범,식품위생법,소계,월요일,5418,6457,7703,7484,9481,6039,4271,3791,2983,2580,2841,1730,1651,1424,1358,1679,1098
특별법범,식품위생법,소계,화요일,6264,6729,6117,6514,7949,5667,4147,3614,2859,2393,3310,2115,1690,1589,1566,1722,1265
특별법범,식품위생법,소계,수요일,7756,8575,12087,12709,14079,10744,7544,7536,5947,4429,3099,1973,1772,1577,1535,1758,1248
특별법범,식품위생법,소계,목요일,6337,6074,6412,5930,7284,5137,3456,3304,2272,1761,3295,2083,1712,1742,1570,1668,1452
특별법범,식품위생법,소계,금요일,7499,7403,7312,6133,8549,5490,3602,3682,2656,1997,2987,2005,1885,1486,1343,1612,1187
특별법범,식품위생법,소계,토요일,6210,5561,5421,4315,5829,3759,2228,1985,1343,1031,2355,1404,2265,986,1118,1061,790
특별법범,식품위생법,소계,미상,11230,1978,1733,2163,2313,1536,1624,2898,2791,3863,,,,,,,
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,계,,,,,,,,,,,87,216,104,91,113,113,50
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,일요일,,,,,,,,,,,10,12,5,7,5,4,2
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,월요일,,,,,,,,,,,14,41,8,17,27,25,8
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,화요일,,,,,,,,,,,15,38,11,9,17,22,8
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,수요일,,,,,,,,,,,13,36,23,24,21,26,10
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,목요일,,,,,,,,,,,12,28,20,20,16,16,13
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,금요일,,,,,,,,,,,16,42,18,12,23,18,7
특별법범,신용정보의 이용 및 보호에 관한 법률,소계,토요일,,,,,,,,,,,7,19,19,2,4,2,2
특별법범,신용조사업법,소계,계,6,7,2,2,1,2,,1,,0,,,,,,,
특별법범,신용조사업법,소계,일요일,,1,,,,1,,,,,,,,,,,
특별법범,신용조사업법,소계,월요일,,,1,1,1,,,,,,,,,,,,
특별법범,신용조사업법,소계,화요일,1,,,,,,,,,,,,,,,,
특별법범,신용조사업법,소계,수요일,1,2,,1,,,,,,,,,,,,,
특별법범,신용조사업법,소계,목요일,1,1,,,,,,1,,,,,,,,,
특별법범,신용조사업법,소계,금요일,1,1,,,,,,,,,,,,,,,
특별법범,신용조사업법,소계,토요일,1,2,1,,,,,,,,,,,,,,
특별법범,신용조사업법,소계,미상,1,,,,,1,,,,,,,,,,,
특별법범,신용카드업법,소계,계,1187,1427,1824,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,일요일,86,104,120,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,월요일,153,247,336,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,화요일,153,222,264,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,수요일,147,254,451,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,목요일,129,177,199,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,금요일,146,209,216,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,토요일,112,156,200,,,,,,,,,,,,,,
특별법범,신용카드업법,소계,미상,261,58,38,,,,,,,,,,,,,,
특별법범,실용신안법,소계,계,114,114,121,223,222,310,323,326,315,282,285,349,280,201,213,338,370
특별법범,실용신안법,소계,일요일,7,5,4,6,14,12,9,15,11,12,16,18,22,12,22,24,18
특별법범,실용신안법,소계,월요일,12,23,33,32,58,70,66,68,59,59,45,54,42,44,39,117,177
특별법범,실용신안법,소계,화요일,7,18,12,36,31,34,41,38,32,19,45,60,31,25,44,98,76
특별법범,실용신안법,소계,수요일,24,24,33,58,71,93,96,93,90,64,41,53,64,28,31,21,27
특별법범,실용신안법,소계,목요일,14,11,9,42,14,30,31,28,25,26,45,62,52,32,21,37,24
특별법범,실용신안법,소계,금요일,17,16,13,23,14,22,23,24,23,21,54,55,34,43,34,24,32
특별법범,실용신안법,소계,토요일,6,7,12,12,10,16,22,7,11,15,39,47,35,17,22,17,16
특별법범,실용신안법,소계,미상,27,10,5,14,10,33,35,53,64,66,,,,,,,
특별법범,아동복지법,소계,계,47,67,100,112,111,102,60,90,79,108,109,109,105,101,102,99,80
특별법범,아동복지법,소계,일요일,2,6,7,12,8,4,7,8,3,5,10,13,7,14,11,15,8
특별법범,아동복지법,소계,월요일,7,10,26,30,21,26,11,11,8,17,14,14,16,12,14,12,12
특별법범,아동복지법,소계,화요일,5,7,12,14,6,15,7,10,14,17,22,17,12,11,15,27,9
특별법범,아동복지법,소계,수요일,10,7,25,27,44,32,11,17,14,25,22,16,18,25,12,15,14
특별법범,아동복지법,소계,목요일,3,6,14,11,9,10,12,15,10,6,16,18,14,13,21,8,11
특별법범,아동복지법,소계,금요일,5,8,8,11,14,6,7,11,10,10,14,19,16,17,17,17,17
특별법범,아동복지법,소계,토요일,4,9,6,5,6,2,2,8,10,9,11,12,22,9,12,5,9
특별법범,아동복지법,소계,미상,11,14,2,2,3,7,3,10,10,19,,,,,,,
특별법범,액화석유가스의 안전 및 사업관리법,소계,계,155,161,169,158,150,255,194,351,143,163,175,185,150,110,84,102,102
특별법범,액화석유가스의 안전 및 사업관리법,소계,일요일,2,3,10,6,1,7,6,12,6,5,13,8,8,4,5,10,5
특별법범,액화석유가스의 안전 및 사업관리법,소계,월요일,23,28,41,29,36,43,22,55,33,24,40,39,25,15,19,14,19
특별법범,액화석유가스의 안전 및 사업관리법,소계,화요일,23,24,17,29,14,34,32,24,23,39,33,40,39,28,18,22,11
특별법범,액화석유가스의 안전 및 사업관리법,소계,수요일,29,32,30,41,42,76,57,104,34,33,30,37,28,24,10,19,11
특별법범,액화석유가스의 안전 및 사업관리법,소계,목요일,18,19,33,17,19,45,44,62,10,12,20,25,21,17,8,9,18
특별법범,액화석유가스의 안전 및 사업관리법,소계,금요일,21,15,16,6,20,28,13,45,14,11,24,27,19,9,12,18,17
특별법범,액화석유가스의 안전 및 사업관리법,소계,토요일,15,19,13,12,9,14,7,22,7,7,15,9,10,13,12,10,21
특별법범,액화석유가스의 안전 및 사업관리법,소계,미상,24,21,9,18,9,8,13,27,16,32,,,,,,,
특별법범,야생동식물보호법,소계,계,,,,,,,,,,,,121,497,766,543,629,651
특별법범,야생동식물보호법,소계,일요일,,,,,,,,,,,,13,93,203,136,155,116
특별법범,야생동식물보호법,소계,월요일,,,,,,,,,,,,9,41,81,54,63,72
특별법범,야생동식물보호법,소계,화요일,,,,,,,,,,,,25,69,81,64,85,65
특별법범,야생동식물보호법,소계,수요일,,,,,,,,,,,,16,65,74,70,80,90
특별법범,야생동식물보호법,소계,목요일,,,,,,,,,,,,18,66,90,58,77,90
특별법범,야생동식물보호법,소계,금요일,,,,,,,,,,,,21,65,94,64,95,96
특별법범,야생동식물보호법,소계,토요일,,,,,,,,,,,,19,98,143,97,74,122
특별법범,약사법,소계,계,601,480,497,790,616,1627,1449,1774,1426,1549,2319,2107,1003,1485,2567,2643,1150
특별법범,약사법,소계,일요일,31,20,19,24,26,55,44,67,47,48,150,262,64,56,95,121,28
특별법범,약사법,소계,월요일,87,99,87,147,118,273,2369,315,239,306,384,331,172,279,448,493,221
특별법범,약사법,소계,화요일,76,68,65,140,109,196,193,241,202,201,370,323,174,251,520,441,216
특별법범,약사법,소계,수요일,100,90,129,236,194,562,524,513,359,392,423,377,176,246,454,520,203
특별법범,약사법,소계,목요일,63,59,67,98,63,204,148,185,155,136,426,349,179,277,475,461,230
특별법범,약사법,소계,금요일,49,73,73,70,63,188,146,173,141,165,343,284,155,265,399,416,185
특별법범,약사법,소계,토요일,36,42,33,40,31,94,73,77,62,44,223,181,83,111,176,191,67
특별법범,약사법,소계,미상,159,29,24,35,12,55,85,203,221,257,,,,,,,
특별법범,양곡관리법,소계,계,15,2,7,12,10,17,5,2,4,9,8,7,26,33,43,5,2
특별법범,양곡관리법,소계,일요일,1,,,1,,,,,,,,,,3,1,,
특별법범,양곡관리법,소계,월요일,,,,,2,6,2,,,2,,1,6,8,11,2,
특별법범,양곡관리법,소계,화요일,2,,1,1,,,,,,,1,,7,7,10,1,
특별법범,양곡관리법,소계,수요일,6,1,1,,1,6,1,,1,2,2,3,5,6,1,1,
특별법범,양곡관리법,소계,목요일,,,4,,2,,1,,1,1,4,2,4,3,5,,1
특별법범,양곡관리법,소계,금요일,,,1,1,,3,,,1,4,1,,1,4,11,1,
특별법범,양곡관리법,소계,토요일,,1,,1,1,1,1,,1,,,1,3,2,4,,1
특별법범,양곡관리법,소계,미상,6,,,8,4,1,,2,,,,,,,,,
특별법범,어업자원보호,소계,계,1,3,,,,2,2,,,1,,,,,,,
특별법범,어업자원보호,소계,일요일,,,,,,,1,,,,,,,,,,
특별법범,어업자원보호,소계,월요일,,1,,,,1,,,,,,,,,,,
특별법범,어업자원보호,소계,화요일,,1,,,,1,,,,,,,,,,,
특별법범,어업자원보호,소계,수요일,,,,,,,1,,,1,,,,,,,
특별법범,어업자원보호,소계,목요일,,1,,,,,,,,,,,,,,,
특별법범,어업자원보호,소계,금요일,1,,,,,,,,,,,,,,,,
특별법범,어업자원보호법,소계,계,,,,,,,,,,,,,1,,,,
특별법범,어업자원보호법,소계,금요일,,,,,,,,,,,,,1,,,,
특별법범,여객자동차운수사업법,소계,계,,,,,,,,,,,1176,602,606,665,738,1688,1285
특별법범,여객자동차운수사업법,소계,일요일,,,,,,,,,,,80,38,33,35,44,124,71
특별법범,여객자동차운수사업법,소계,월요일,,,,,,,,,,,184,101,85,80,80,247,161
특별법범,여객자동차운수사업법,소계,화요일,,,,,,,,,,,202,110,106,103,177,282,217
특별법범,여객자동차운수사업법,소계,수요일,,,,,,,,,,,195,101,108,116,148,277,192
특별법범,여객자동차운수사업법,소계,목요일,,,,,,,,,,,196,103,109,137,108,273,226
특별법범,여객자동차운수사업법,소계,금요일,,,,,,,,,,,179,101,121,126,107,330,254
특별법범,여객자동차운수사업법,소계,토요일,,,,,,,,,,,140,48,44,68,74,155,164
특별법범,여권법,소계,계,23,23,40,65,72,56,77,151,167,144,186,130,83,138,63,54,45
특별법범,여권법,소계,일요일,,1,2,8,6,2,,7,4,6,16,18,7,11,3,10,1
특별법범,여권법,소계,월요일,3,3,9,11,10,12,11,17,15,17,26,16,14,26,15,9,5
특별법범,여권법,소계,화요일,1,3,8,13,15,7,17,22,13,14,32,20,10,13,10,9,8
특별법범,여권법,소계,수요일,2,1,9,14,13,14,19,44,27,23,32,20,12,30,8,5,11
특별법범,여권법,소계,목요일,2,5,2,3,5,3,4,7,11,11,31,26,8,27,13,5,9
특별법범,여권법,소계,금요일,6,3,3,5,12,5,9,17,15,13,28,20,19,20,8,12,6
특별법범,여권법,소계,토요일,,5,1,6,7,10,5,16,7,8,21,10,13,11,6,4,5
특별법범,여권법,소계,미상,9,2,6,5,4,3,12,21,75,52,,,,,,,
특별법범,여신전문금융업법위반,소계,계,,,,2038,2371,1412,2445,4518,6558,6207,4263,2597,2556,2197,2215,2876,2432
특별법범,여신전문금융업법위반,소계,일요일,,,,130,136,79,175,312,429,305,362,246,225,218,260,298,266
특별법범,여신전문금융업법위반,소계,월요일,,,,348,598,249,417,646,978,955,682,413,399,334,289,412,317
특별법범,여신전문금융업법위반,소계,화요일,,,,282,315,232,271,728,800,809,727,415,415,321,354,476,387
특별법범,여신전문금융업법위반,소계,수요일,,,,549,646,384,651,1143,1736,1633,685,412,439,366,294,460,358
특별법범,여신전문금융업법위반,소계,목요일,,,,237,238,148,269,392,639,486,603,368,389,301,282,423,378
특별법범,여신전문금융업법위반,소계,금요일,,,,251,201,129,289,470,662,555,674,411,391,345,349,431,383
특별법범,여신전문금융업법위반,소계,토요일,,,,184,170,135,222,386,475,386,530,332,298,312,387,376,343
특별법범,여신전문금융업법위반,소계,미상,,,,57,67,56,151,441,839,1078,,,,,,,
특별법범,영해 및 접속수역법,소계,계,,,,,,,,,,,43,39,18,23,11,16,35
특별법범,영해 및 접속수역법,소계,일요일,,,,,,,,,,,5,7,3,6,,1,7
특별법범,영해 및 접속수역법,소계,월요일,,,,,,,,,,,8,8,2,3,3,2,3
특별법범,영해 및 접속수역법,소계,화요일,,,,,,,,,,,8,7,6,6,3,1,7
특별법범,영해 및 접속수역법,소계,수요일,,,,,,,,,,,4,5,1,1,1,3,4
특별법범,영해 및 접속수역법,소계,목요일,,,,,,,,,,,3,6,2,2,3,3,5
특별법범,영해 및 접속수역법,소계,금요일,,,,,,,,,,,9,5,4,,,1,5
특별법범,영해 및 접속수역법,소계,토요일,,,,,,,,,,,6,1,,5,1,5,4
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,계,,,,,,,,,,,,,10,323,239,296,133
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,일요일,,,,,,,,,,,,,2,32,27,27,14
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,월요일,,,,,,,,,,,,,3,37,30,37,25
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,화요일,,,,,,,,,,,,,,53,29,55,15
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,수요일,,,,,,,,,,,,,3,49,46,46,25
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,목요일,,,,,,,,,,,,,,56,51,44,19
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,금요일,,,,,,,,,,,,,1,50,36,62,18
특별법범,영화 및 비디오물의 진흥에 관한 법률,소계,토요일,,,,,,,,,,,,,1,46,20,25,17
특별법범,오물청소법,소계,계,1,,,2,,,,1,,0,,,,,,,
특별법범,오물청소법,소계,화요일,,,,1,,,,,,,,,,,,,
특별법범,오물청소법,소계,목요일,1,,,1,,,,,,,,,,,,,
특별법범,오물청소법,소계,토요일,,,,,,,,1,,,,,,,,,
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,계,230,493,573,483,377,412,977,740,847,850,709,453,446,641,11,2,727
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,일요일,12,42,29,24,17,16,42,37,39,38,41,31,26,64,,,105
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,월요일,34,80,114,152,80,73,202,113,170,153,119,61,75,94,3,1,136
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,화요일,23,75,82,57,67,51,144,93,102,118,127,87,73,104,1,,84
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,수요일,30,88,113,102,99,88,202,170,202,200,118,76,78,114,2,,95
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,목요일,29,70,70,49,42,67,96,93,69,71,119,87,79,122,2,,101
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,금요일,25,72,91,52,33,57,120,98,97,80,112,74,74,84,,,103
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,토요일,24,52,42,28,28,26,74,46,46,40,73,37,41,59,3,1,103
특별법범,오수·분뇨 및 축산폐수의 처리에 관한 법률,소계,미상,53,14,32,19,11,34,97,90,122,150,,,,,,,
특별법범,옥외광고물등관리법,소계,계,,,,,,,,,,,850,480,812,1120,1374,979,657
특별법범,옥외광고물등관리법,소계,일요일,,,,,,,,,,,75,31,71,133,68,76,87
특별법범,옥외광고물등관리법,소계,월요일,,,,,,,,,,,144,99,112,211,224,221,108
특별법범,옥외광고물등관리법,소계,화요일,,,,,,,,,,,138,60,141,163,198,171,109
특별법범,옥외광고물등관리법,소계,수요일,,,,,,,,,,,131,85,120,164,242,161,122
특별법범,옥외광고물등관리법,소계,목요일,,,,,,,,,,,144,84,168,190,228,134,83
특별법범,옥외광고물등관리법,소계,금요일,,,,,,,,,,,125,85,105,183,263,120,100
특별법범,옥외광고물등관리법,소계,토요일,,,,,,,,,,,93,36,95,76,151,96,48
특별법범,외국환거래법,소계,계,,,,,,,,,,,596,1017,514,1358,1680,3091,434
특별법범,외국환거래법,소계,일요일,,,,,,,,,,,24,34,25,23,118,202,19
특별법범,외국환거래법,소계,월요일,,,,,,,,,,,128,206,104,97,335,595,85
특별법범,외국환거래법,소계,화요일,,,,,,,,,,,97,203,76,903,304,550,80
특별법범,외국환거래법,소계,수요일,,,,,,,,,,,113,161,103,94,255,490,70
특별법범,외국환거래법,소계,목요일,,,,,,,,,,,84,181,67,100,256,478,85
특별법범,외국환거래법,소계,금요일,,,,,,,,,,,96,170,97,88,281,501,58
특별법범,외국환거래법,소계,토요일,,,,,,,,,,,54,62,42,53,131,275,37
특별법범,외환관리법,소계,계,1489,641,348,364,404,166,12,9,7,3,,,,,,,
특별법범,외환관리법,소계,일요일,106,46,45,25,31,25,1,,1,,,,,,,,
특별법범,외환관리법,소계,월요일,200,103,57,64,48,17,2,3,,,,,,,,,
특별법범,외환관리법,소계,화요일,205,75,46,56,58,23,1,1,,,,,,,,,
특별법범,외환관리법,소계,수요일,266,146,64,65,78,16,3,3,2,3,,,,,,,
특별법범,외환관리법,소계,목요일,175,87,28,47,47,21,1,1,,,,,,,,,
특별법범,외환관리법,소계,금요일,212,88,50,60,44,16,1,,1,,,,,,,,
특별법범,외환관리법,소계,토요일,171,70,56,39,50,19,1,1,,,,,,,,,
특별법범,외환관리법,소계,미상,154,26,2,8,48,29,2,,3,,,,,,,,
특별법범,용역경비업법,소계,계,7,6,9,12,10,15,,,1,0,,,,,,,
특별법범,용역경비업법,소계,일요일,1,1,2,,,,,,,,,,,,,,
특별법범,용역경비업법,소계,월요일,,1,,3,2,8,,,,,,,,,,,
특별법범,용역경비업법,소계,화요일,,,,2,2,,,,,,,,,,,,
특별법범,용역경비업법,소계,수요일,2,3,3,3,3,4,,,1,,,,,,,,
특별법범,용역경비업법,소계,목요일,,1,2,2,,1,,,,,,,,,,,
특별법범,용역경비업법,소계,금요일,3,,2,1,2,1,,,,,,,,,,,
특별법범,용역경비업법,소계,토요일,,,,1,1,1,,,,,,,,,,,
특별법범,용역경비업법,소계,미상,1,,,,,,,,,,,,,,,,
특별법범,유기장업법,소계,계,3,,,,2,,,,,0,,,,,,,
특별법범,유기장업법,소계,월요일,1,,,,,,,,,,,,,,,,
특별법범,유기장업법,소계,수요일,2,,,,1,,,,,,,,,,,,
특별법범,유기장업법,소계,금요일,,,,,1,,,,,,,,,,,,
특별법범,유사수신행위의 규제에 관한 법률,소계,계,,,,,,,,,,,306,317,435,485,745,1635,438
특별법범,유사수신행위의 규제에 관한 법률,소계,일요일,,,,,,,,,,,17,8,20,27,34,62,27
